Date,Close/Last,Volume,Open,High,Low,Company
01/18/2024,"144,99",18876800,"143,44"," 145,59"," 143,35",Google
01/17/2024,"142,89",17884550,"142,91"," 143,41"," 140,51",Google
01/16/2024,"144,08",19198940,"143,43"," 145,84"," 143,06",Google
01/12/2024,"144,24",13998730,"144,34"," 144,74"," 143,36",Google
01/11/2024,"143,67",17471130,"144,90"," 146,66"," 142,22",Google
01/10/2024,"143,80",16641880,"142,52"," 144,53"," 142,46",Google
01/09/2024,"142,56",19579670,"140,06"," 142,80"," 139,79",Google
01/08/2024,"140,53",17645290,"138,00"," 140,64"," 137,88",Google
01/05/2024,"137,39",15439480,"138,35"," 138,81"," 136,85",Google
01/04/2024,"138,04",18253330,"139,85"," 140,63"," 138,01",Google
01/03/2024,"140,36",18974310,"138,60"," 141,09"," 138,43",Google
01/02/2024,"139,56",20071890,"139,60"," 140,61"," 137,74",Google
12/29/2023,"140,93",14880960,"140,68"," 141,44"," 139,90",Google
12/28/2023,"141,28",12192550,"141,85"," 142,27"," 140,83",Google
12/27/2023,"141,44",17288360,"142,83"," 143,32"," 141,05",Google
12/26/2023,"142,82",11170070,"142,98"," 143,94"," 142,50",Google
12/22/2023,"142,72",18513520,"142,13"," 143,25"," 142,06",Google
12/21/2023,"141,80",18101480,"140,77"," 142,03"," 140,47",Google
12/20/2023,"139,66",33507340,"140,33"," 143,08"," 139,41",Google
12/19/2023,"138,10",20661000,"138,00"," 138,77"," 137,45",Google
12/18/2023,"137,19",25699770,"133,86"," 138,38"," 133,77",Google
12/15/2023,"133,84",58594000,"132,92"," 134,83"," 132,63",Google
12/14/2023,"133,20",29619100,"134,77"," 135,03"," 131,06",Google
12/13/2023,"133,97",25414460,"134,54"," 134,78"," 132,95",Google
12/12/2023,"133,64",26583980,"133,27"," 134,54"," 132,83",Google
12/11/2023,"134,70",24502860,"133,82"," 134,79"," 132,89",Google
12/08/2023,"136,64",23016140,"135,66"," 137,99"," 135,57",Google
12/07/2023,"138,45",38419430,"136,60"," 140,00"," 136,23",Google
12/06/2023,"131,43",16360650,"132,90"," 133,31"," 131,31",Google
12/05/2023,"132,39",19235150,"130,37"," 133,54"," 129,73",Google
12/04/2023,"130,63",24117080,"131,29"," 131,45"," 129,40",Google
12/01/2023,"133,32",24267990,"133,32"," 133,50"," 132,15",Google
11/30/2023,"133,92",29913530,"136,40"," 136,96"," 132,79",Google
11/29/2023,"136,40",21014720,"138,99"," 139,67"," 136,29",Google
11/28/2023,"138,62",17046870,"137,63"," 138,66"," 137,04",Google
11/27/2023,"138,05",17886390,"137,57"," 139,63"," 137,54",Google
11/24/2023,"138,22",8828640,"139,54"," 139,68"," 137,47",Google
11/22/2023,"140,02",17310210,"139,10"," 141,10"," 139,00",Google
11/21/2023,"138,62",17648070,"137,94"," 138,97"," 137,71",Google
11/20/2023,"137,92",19589010,"135,50"," 138,43"," 135,49",Google
11/17/2023,"136,94",25590190,"137,82"," 138,00"," 135,48",Google
11/16/2023,"138,70",17615070,"136,96"," 138,88"," 136,08",Google
11/15/2023,"136,38",15840880,"136,64"," 136,84"," 135,33",Google
11/14/2023,"135,43",22317350,"135,65"," 137,24"," 135,10",Google
11/13/2023,"133,64",16409860,"133,36"," 134,11"," 132,77",Google
11/10/2023,"134,06",20879840,"131,53"," 134,27"," 130,87",Google
11/09/2023,"131,69",17976530,"133,36"," 133,96"," 131,51",Google
11/08/2023,"133,26",15093600,"132,36"," 133,54"," 132,16",Google
11/07/2023,"132,40",19223790,"131,98"," 133,28"," 131,14",Google
11/06/2023,"131,45",15360360,"130,22"," 131,56"," 129,93",Google
11/03/2023,"130,37",19529450,"129,09"," 130,73"," 129,01",Google
11/02/2023,"128,58",24091670,"129,56"," 130,09"," 128,11",Google
11/01/2023,"127,57",26536600,"125,34"," 127,74"," 124,92",Google
10/31/2023,"125,30",21123420,"126,27"," 126,56"," 123,92",Google
10/30/2023,"125,75",24165630,"124,46"," 126,55"," 123,88",Google
10/27/2023,"123,40",37367670,"124,03"," 124,44"," 121,46",Google
10/26/2023,"123,44",33907360,"124,47"," 125,46"," 122,32",Google
10/25/2023,"126,67",58796070,"129,77"," 130,10"," 126,09",Google
10/24/2023,"140,12",26535200,"139,16"," 140,71"," 138,75",Google
10/23/2023,"137,90",20780670,"136,23"," 139,02"," 135,11",Google
10/20/2023,"136,74",24970260,"138,59"," 139,04"," 136,25",Google
10/19/2023,"138,98",21831180,"139,80"," 141,00"," 138,60",Google
10/18/2023,"139,28",18304870,"140,75"," 141,99"," 138,71",Google
10/17/2023,"140,99",17424020,"140,03"," 141,25"," 138,53",Google
10/16/2023,"140,49",17345560,"139,73"," 140,91"," 139,32",Google
10/13/2023,"138,58",19447570,"140,65"," 141,34"," 137,97",Google
10/12/2023,"140,29",18173110,"142,16"," 142,38"," 139,45",Google
10/11/2023,"141,70",20146340,"139,85"," 142,22"," 139,84",Google
10/10/2023,"139,20",19554920,"139,51"," 140,74"," 138,43",Google
10/09/2023,"139,50",16599100,"137,99"," 139,97"," 136,70",Google
10/06/2023,"138,73",20826680,"134,94"," 139,19"," 134,94",Google
10/05/2023,"135,99",15922940,"136,13"," 136,50"," 134,46",Google
10/04/2023,"136,27",22847990,"133,66"," 136,57"," 133,43",Google
10/03/2023,"133,30",19628740,"134,93"," 135,24"," 132,81",Google
10/02/2023,"135,17",19210390,"132,16"," 135,36"," 132,06",Google
09/29/2023,"131,85",23237340,"134,08"," 134,89"," 131,32",Google
09/28/2023,"133,13",18201390,"130,69"," 134,18"," 130,69",Google
09/27/2023,"131,46",18764200,"129,44"," 131,72"," 129,38",Google
09/26/2023,"129,45",20378790,"130,91"," 131,41"," 128,19",Google
09/25/2023,"132,17",14650030,"130,77"," 132,22"," 130,03",Google
09/22/2023,"131,25",17355280,"131,68"," 133,01"," 130,51",Google
09/21/2023,"131,36",22058380,"132,39"," 133,19"," 131,09",Google
09/20/2023,"134,59",21473530,"138,83"," 138,84"," 134,52",Google
09/19/2023,"138,83",15484640,"138,25"," 139,18"," 137,50",Google
09/18/2023,"138,96",16233590,"137,63"," 139,93"," 137,63",Google
09/15/2023,"138,30",48958840,"138,80"," 139,36"," 137,18",Google
09/14/2023,"138,99",19064610,"138,39"," 139,55"," 137,06",Google
09/13/2023,"137,50",16394920,"135,90"," 137,70"," 134,93",Google
09/12/2023,"136,07",15212930,"137,13"," 137,64"," 135,93",Google
09/11/2023,"137,74",17180760,"137,38"," 138,26"," 136,55",Google
09/08/2023,"137,20",17820010,"135,87"," 137,51"," 135,87",Google
09/07/2023,"136,20",16975960,"134,60"," 136,58"," 133,96",Google
09/06/2023,"135,37",15814330,"137,01"," 137,48"," 134,69",Google
09/05/2023,"136,71",17730220,"136,44"," 137,37"," 135,56",Google
09/01/2023,"136,80",16671650,"138,43"," 138,58"," 135,94",Google
08/31/2023,"137,35",28147850,"137,05"," 138,40"," 136,82",Google
08/30/2023,"136,93",21773360,"135,57"," 137,25"," 135,02",Google
08/29/2023,"135,49",30803270,"133,00"," 137,29"," 132,98",Google
08/28/2023,"131,79",16715470,"132,08"," 133,24"," 130,85",Google
08/25/2023,"130,69",20678100,"130,14"," 131,40"," 128,04",Google
08/24/2023,"130,42",18680380,"134,73"," 134,97"," 130,30",Google
08/23/2023,"133,21",26497030,"130,85"," 134,07"," 130,51",Google
08/22/2023,"129,69",15569370,"129,13"," 130,95"," 128,93",Google
08/21/2023,"128,93",21851070,"127,85"," 129,26"," 127,16",Google
08/18/2023,"128,11",23627200,"129,06"," 129,83"," 127,00",Google
08/17/2023,"130,46",23665560,"130,45"," 132,49"," 129,85",Google
08/16/2023,"129,11",17548360,"129,28"," 130,90"," 128,46",Google
08/15/2023,"130,27",14769170,"131,59"," 131,99"," 129,82",Google
08/14/2023,"131,83",17526200,"129,85"," 131,91"," 129,59",Google
08/11/2023,"130,17",15205470,"129,20"," 130,44"," 128,75",Google
08/10/2023,"130,21",17855680,"131,97"," 132,65"," 130,03",Google
08/09/2023,"130,15",17745220,"132,19"," 132,47"," 129,50",Google
08/08/2023,"131,84",16835950,"130,98"," 131,94"," 130,13",Google
08/07/2023,"131,94",17621040,"129,51"," 132,06"," 129,43",Google
08/04/2023,"128,54",20521850,"129,60"," 131,93"," 128,31",Google
08/03/2023,"128,77",15086130,"128,37"," 129,77"," 127,78",Google
08/02/2023,"128,64",22705780,"129,84"," 130,42"," 127,85",Google
08/01/2023,"131,89",22219010,"130,85"," 132,92"," 130,75",Google
07/31/2023,"133,11",18381890,"133,01"," 133,83"," 132,13",Google
07/28/2023,"133,01",26971010,"130,97"," 134,07"," 130,92",Google
07/27/2023,"129,87",35931610,"131,80"," 133,60"," 129,18",Google
07/26/2023,"129,66",46216900,"130,36"," 131,37"," 128,71",Google
07/25/2023,"122,79",31820850,"121,88"," 123,69"," 121,53",Google
07/24/2023,"121,88",22312220,"121,93"," 123,35"," 121,38",Google
07/21/2023,"120,31",56514650,"120,87"," 121,30"," 119,07",Google
07/20/2023,"119,53",27541710,"122,12"," 124,70"," 118,69",Google
07/19/2023,"122,78",22313800,"124,79"," 125,47"," 122,47",Google
07/18/2023,"124,08",21071250,"124,91"," 124,99"," 123,30",Google
07/17/2023,"125,06",20675300,"126,06"," 127,28"," 124,50",Google
07/14/2023,"125,70",20499780,"125,13"," 127,09"," 124,90",Google
07/13/2023,"124,83",31535850,"121,54"," 125,33"," 121,06",Google
07/12/2023,"119,62",22059610,"119,30"," 120,96"," 119,00",Google
07/11/2023,"117,71",18286570,"116,76"," 118,22"," 115,83",Google
07/10/2023,"116,87",32960080,"119,07"," 119,07"," 116,64",Google
07/07/2023,"120,14",20997670,"120,89"," 121,75"," 120,09",Google
07/06/2023,"120,93",17750180,"120,64"," 121,15"," 119,25",Google
07/05/2023,"122,63",17830350,"120,06"," 123,37"," 120,06",Google
07/03/2023,"120,56",13871720,"120,32"," 121,02"," 119,70",Google
06/30/2023,"120,97",23871760,"121,10"," 122,03"," 120,88",Google
06/29/2023,"120,01",18517460,"120,09"," 120,91"," 119,21",Google
06/28/2023,"121,08",19753150,"117,96"," 121,27"," 117,60",Google
06/27/2023,"119,01",27221710,"117,84"," 119,89"," 116,91",Google
06/26/2023,"119,09",23184960,"121,47"," 122,72"," 118,99",Google
06/23/2023,"123,02",29573120,"122,04"," 123,44"," 121,86",Google
06/22/2023,"123,87",20781890,"120,66"," 123,94"," 119,60",Google
06/21/2023,"121,26",22612000,"123,23"," 123,41"," 120,86",Google
06/20/2023,"123,85",22698030,"123,53"," 125,17"," 122,83",Google
06/16/2023,"124,06",56699200,"126,70"," 126,70"," 123,79",Google
06/15/2023,"125,79",24517070,"123,88"," 126,16"," 123,14",Google
06/14/2023,"124,38",24659620,"123,80"," 124,79"," 122,16",Google
06/13/2023,"124,43",19287650,"125,65"," 125,86"," 123,84",Google
06/12/2023,"124,35",22289630,"123,39"," 124,75"," 122,35",Google
06/09/2023,"122,87",20313680,"122,56"," 124,28"," 122,42",Google
06/08/2023,"122,67",24815000,"122,58"," 123,73"," 122,01",Google
06/07/2023,"122,94",34179350,"127,58"," 129,55"," 122,63",Google
06/06/2023,"127,91",19450130,"126,60"," 128,88"," 125,97",Google
06/05/2023,"126,63",22672520,"124,61"," 127,99"," 124,38",Google
06/02/2023,"125,23",19367450,"124,49"," 126,75"," 124,35",Google
06/01/2023,"124,37",25017670,"123,50"," 125,04"," 123,30",Google
05/31/2023,"123,37",41548760,"123,70"," 124,90"," 123,10",Google
05/30/2023,"124,64",27230730,"126,29"," 126,38"," 122,89",Google
05/26/2023,"125,43",25169040,"124,06"," 126,00"," 123,29",Google
05/25/2023,"124,35",33812730,"125,21"," 125,98"," 122,90",Google
05/24/2023,"121,64",23087930,"121,88"," 122,75"," 120,75",Google
05/23/2023,"123,29",24477950,"124,93"," 125,42"," 123,05",Google
05/22/2023,"125,87",29760240,"123,51"," 127,05"," 123,45",Google
05/19/2023,"123,25",30268860,"124,20"," 126,48"," 122,72",Google
05/18/2023,"123,52",27014470,"121,56"," 123,90"," 121,49",Google
05/17/2023,"121,48",26659560,"120,18"," 122,28"," 119,46",Google
05/16/2023,"120,09",32370110,"116,83"," 121,20"," 116,83",Google
05/15/2023,"116,96",22107870,"116,49"," 118,80"," 116,48",Google
05/12/2023,"117,92",31293780,"117,00"," 118,26"," 116,55",Google
05/11/2023,"116,90",57115080,"115,86"," 118,44"," 114,93",Google
05/10/2023,"112,28",47533460,"108,55"," 113,51"," 108,48",Google
05/09/2023,"107,94",24782440,"108,78"," 110,59"," 107,72",Google
05/08/2023,"108,24",17266020,"105,80"," 108,42"," 105,79",Google
05/05/2023,"106,22",20710630,"105,32"," 106,44"," 104,74",Google
05/04/2023,"105,21",19780640,"106,16"," 106,30"," 104,70",Google
05/03/2023,"106,12",17116330,"106,22"," 108,13"," 105,62",Google
05/02/2023,"105,98",20343120,"107,66"," 107,73"," 104,50",Google
05/01/2023,"107,71",20926260,"107,72"," 108,68"," 107,50",Google
04/28/2023,"108,22",23957870,"107,80"," 108,29"," 106,04",Google
04/27/2023,"108,37",38235220,"105,23"," 109,15"," 104,42",Google
04/26/2023,"104,45",37068170,"105,56"," 107,02"," 103,27",Google
04/25/2023,"104,61",31408120,"106,61"," 107,44"," 104,56",Google
04/24/2023,"106,78",21410910,"106,05"," 107,32"," 105,36",Google
04/21/2023,"105,91",22379020,"106,09"," 106,64"," 105,48",Google
04/20/2023,"105,90",22515330,"104,65"," 106,89"," 104,64",Google
04/19/2023,"105,02",16732020,"104,22"," 105,72"," 103,80",Google
04/18/2023,"105,12",17641370,"107,00"," 107,05"," 104,78",Google
04/17/2023,"106,42",29043440,"105,43"," 106,71"," 105,32",Google
04/14/2023,"109,46",20758690,"107,69"," 109,58"," 107,59",Google
04/13/2023,"108,19",21650750,"106,47"," 108,27"," 106,44",Google
04/12/2023,"105,22",22761570,"107,39"," 107,59"," 104,97",Google
04/11/2023,"106,12",18721280,"106,92"," 107,22"," 105,28",Google
04/10/2023,"106,95",19741520,"107,39"," 107,97"," 105,60",Google
04/06/2023,"108,90",34684150,"105,77"," 109,63"," 104,81",Google
04/05/2023,"104,95",21864200,"106,12"," 106,54"," 104,10",Google
04/04/2023,"105,12",20377230,"104,84"," 106,10"," 104,60",Google
04/03/2023,"104,91",20719860,"102,67"," 104,95"," 102,38",Google
03/31/2023,"104,00",28107950,"101,71"," 104,19"," 101,44",Google
03/30/2023,"101,32",25009830,"101,44"," 101,61"," 100,29",Google
03/29/2023,"101,90",26148300,"102,72"," 102,82"," 101,03",Google
03/28/2023,"101,36",24913480,"103,00"," 103,00"," 100,28",Google
03/27/2023,"103,06",25393420,"105,32"," 105,40"," 102,63",Google
03/24/2023,"106,06",25245010,"105,74"," 106,16"," 104,74",Google
03/23/2023,"106,26",31385820,"105,89"," 107,10"," 105,41",Google
03/22/2023,"104,22",32336880,"105,14"," 107,51"," 104,21",Google
03/21/2023,"105,84",33122800,"101,98"," 105,96"," 101,86",Google
03/20/2023,"101,93",26033920,"101,06"," 102,58"," 100,79",Google
03/17/2023,"102,46",76140310,"100,84"," 103,49"," 100,75",Google
03/16/2023,"101,07",54588200,"96,57"," 101,97"," 95,87",Google
03/15/2023,"96,55",38367330,"93,54"," 97,25"," 93,04",Google
03/14/2023,"94,25",32303880,"93,07"," 94,83"," 92,78",Google
03/13/2023,"91,66",31508570,"90,56"," 93,08"," 89,94",Google
03/10/2023,"91,01",32850090,"92,50"," 93,18"," 90,80",Google
03/09/2023,"92,66",24438890,"94,49"," 95,92"," 92,36",Google
03/08/2023,"94,65",25395200,"94,41"," 96,24"," 94,41",Google
03/07/2023,"94,17",24101540,"95,42"," 96,09"," 93,84",Google
03/06/2023,"95,58",28288210,"94,36"," 96,30"," 94,30",Google
03/03/2023,"94,02",30242540,"92,74"," 94,11"," 92,66",Google
03/02/2023,"92,31",23344560,"89,86"," 92,48"," 89,77",Google
03/01/2023,"90,51",26323880,"90,16"," 91,20"," 89,85",Google
02/28/2023,"90,30",30546910,"89,54"," 91,45"," 89,52",Google
02/27/2023,"90,10",22724260,"90,09"," 90,45"," 89,61",Google
02/24/2023,"89,35",31295620,"89,63"," 90,13"," 88,86",Google
02/23/2023,"91,07",32423720,"92,13"," 92,13"," 90,01",Google
02/22/2023,"91,80",29891140,"91,93"," 92,36"," 90,87",Google
02/21/2023,"92,05",28367200,"93,24"," 93,41"," 92,00",Google
02/17/2023,"94,59",31095070,"95,07"," 95,75"," 93,45",Google
02/16/2023,"95,78",35642110,"95,54"," 97,88"," 94,97",Google
02/15/2023,"97,10",37029890,"94,74"," 97,34"," 94,36",Google
02/14/2023,"94,95",42513080,"94,66"," 95,17"," 92,65",Google
02/13/2023,"95,00",43116560,"95,01"," 95,35"," 94,05",Google
02/10/2023,"94,86",49325280,"95,74"," 97,02"," 94,53",Google
02/09/2023,"95,46",97798570,"100,54"," 100,61"," 93,86",Google
02/08/2023,"100,00",73546030,"102,69"," 103,58"," 98,45",Google
02/07/2023,"108,04",33738830,"103,63"," 108,67"," 103,55",Google
